Query	Candidate	Label
대박	갸 대박	.
대박	으 대박	1
대박	대박 대박	1
대박	운 대박	<
대박	이야 대박	1
대박	대박 캐	.
대박	와 대박	1
대박	홀키 대박	1
대박	얼결에	0
대박	와 정말 대박	1
대박	오 대박	1
대박	우와 이런 대박	1
대박	와 엄청 나네	
대박	허 완전 대박	1
대박	와 대박 근데	<
대박	오오 소오름	0
대박	대박 왕대박	1
대박	헛 대박	1
너 좀 별로다	나 별루다	0
너 좀 별로다	아 너 좀 별로야	1
너 좀 별로다	너 별루야	1
너 좀 별로다	나 다별로	0
너 좀 별로다	너 그닥	
너 좀 별로다	너 정말 별로다	1
너 좀 별로다	너점점별로야	
너 좀 별로다	나 사실 별로	0
너 좀 별로다	내가 별루다	0
너 좀 별로다	니 별로	1
너 좀 별로다	뭐 나 별로	
너 좀 별로다	나별로임	0
너 좀 별로다	나는 별로인데에	0
너 좀 별로다	난 기뷴이 너무 별로야	0
너 좀 별로다	다 이러다니 다 별루야	
너 좀 별로다	너한테는 별로네	0
너 좀 별로다	나 지금 안별로임	0
너 좀 별로다	별로 난	0
너 좀 별로다	나빠는 별로야	0
너 좀 별로다	내가 이제 너 별로야	0
그건 아닌 것 같아	그건 아닌거 같아아	1
그건 아닌 것 같아	그건 아닌거같아요	.
그건 아닌 것 같아	그건 아닌것같	1
그건 아닌 것 같아	그건 아닌것가태	1
그건 아닌 것 같아	흠 그건 아닌거 같아	1
그건 아닌 것 같아	잉 그건 아닌거같아	1
그건 아닌 것 같아	그건 아닌것같에	1
그건 아닌 것 같아	어 그건 전혀 아닌것같아	1
그건 아닌 것 같아	에이 그건 아닌 것 같아	1
그건 아닌 것 같아	그런거 아닌거 같아	1
그건 아닌 것 같아	그건 아니것 같다	1
그건 아닌 것 같아	아닠 그건 아닌거같은데	1
그건 아닌 것 같아	아니 그건 아닌 것 같음	1
그건 아닌 것 같아	그건 아닌거같다	1
그건 아닌 것 같아	그건 아닌거 같은데	1
그건 아닌 것 같아	흠 아닌거 같아	1
그건 아닌 것 같아	그것도 아닌 것 같아	<
그건 아닌 것 같아	어 그건 아닌거 같은데	1
그건 아닌 것 같아	아니야 그건 아닌거가태	1
갖고싶은거 있어요?	가지고 싶은거 있어요?	1
갖고싶은거 있어요?	갖구싶은고 있어요?	1
갖고싶은거 있어요?	더 갖고싶은거 있어요?	1
갖고싶은거 있어요?	갖고싶은거 없어요?	1
갖고싶은거 있어요?	써주고싶은거 있어요?	0
갖고싶은거 있어요?	뭐 갖고 싶은거 없어요?	1
갖고싶은거 있어요?	정말 뭐 갖고 싶은거 없어요?	1
갖고싶은거 있어요?	에이이 갖고싶은거 없어요?	1
갖고싶은거 있어요?	뭐 갖고싶은 거 있었어요?	<
갖고싶은거 있어요?	원하는 거 있어요?	1
갖고싶은거 있어요?	갖고싶은게 뭐에요?	0
갖고싶은거 있어요?	뭐 갖고 싶은거 있어?	1
갖고싶은거 있어요?	아니면 다른거 있어요?	0
갖고싶은거 있어요?	다른거는 없나요?	0
갖고싶은거 있어요?	받고싶은거 없어요?	1
갖고싶은거 있어요?	넣고싶은 문구 있어여?	0
갖고싶은거 있어요?	너는 갖고싶은거 없어요?	1
갖고싶은거 있어요?	가지고 싶은거 있어?	1
갖고싶은거 있어요?	딴건 없나요?	0
갖고싶은거 있어요?	추천색있어요?	0
헛소리 좀 그만해요	헛소리 그만해요	1
헛소리 좀 그만해요	헛소리 그만하세요	1
헛소리 좀 그만해요	진짜 헛소리좀 하지마요	1
헛소리 좀 그만해요	헛소리 하지마요	1
헛소리 좀 그만해요	헛소리 하지마세요	1
헛소리 좀 그만해요	헛소리말아요 진짜	1
헛소리 좀 그만해요	그런 소리 좀 그만해요	0
헛소리 좀 그만해요	계속헛소리만해요	0
헛소리 좀 그만해요	헛소리 해보세요	0
헛소리 좀 그만해요	이상한 소리 하지 마세요	1
헛소리 좀 그만해요	시비걸지마세요	0
헛소리 좀 그만해요	계속 화내세요	0
헛소리 좀 그만해요	기분나쁜소리하지마세요	0
헛소리 좀 그만해요	웃지만 말고 말을 하세요	0
헛소리 좀 그만해요	오해 좀 마세요	0
헛소리 좀 그만해요	집요하게 굴지 마세요	0
헛소리 좀 그만해요	말도 안되는 소리 하지 말아요	1
헛소리 좀 그만해요	자꾸 그런 얘기하지마세요	0
헛소리 좀 그만해요	잘못했단말도 하지마요	0
헛소리 좀 그만해요	가장 짜증나는거 들으세요	0
자장가 불러줘	자장가 불러 줘	1
자장가 불러줘	자장가 불러주라	1
자장가 불러줘	자장가 좀 불러주라	1
자장가 불러줘	자장가 불러바	1
자장가 불러줘	자장가 한번만 불러줘	1
자장가 불러줘	나 자장가부터 불러줘	<
자장가 불러줘	니가 자장가 불러줘	1
자장가 불러줘	자장가 불러줘봐	1
자장가 불러줘	나중에 자장가 불러 줘	0
자장가 불러줘	자장가 좀 불러바	1
자장가 불러줘	자장가 듣고 싶다	0
자장가 불러줘	자장가 불러줘야지	0
자장가 불러줘	자장가 보내줄게	0
자장가 불러줘	옆에 눕혀놓구 자장가 불러줘야대는데	0
자장가 불러줘	자장가 담에 불러줘	0
자장가 불러줘	노래불려줘	>
자장가 불러줘	다음엔 자장가 불러줘	0
자장가 불러줘	전화해서 자장가 불러줄게 그러면	0
자장가 불러줘	듣다가 자	0
자장가 불러줘	자장가 들으면서	0
크리스마스에 눈 오면 좋겠다	크리스마스날 눈왔으면 좋게다	1
크리스마스에 눈 오면 좋겠다	클스마스때 눈이나 펑펑 왔음 좋겠다	1
크리스마스에 눈 오면 좋겠다	우리 부산갈때도 눈왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	수요일에도 눈왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	내생일때 눈왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	겨울인데 눈 좀왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	눈맨날 오면 좋겠다	0
크리스마스에 눈 오면 좋겠다	빨리 벚꽃폈으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	클스마스오면 좋겠어	0
크리스마스에 눈 오면 좋겠다	눈 펑펑오면 좋겠다	0
크리스마스에 눈 오면 좋겠다	빨리 크리스마스 왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	여름 안왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	우리 만나는 날엔 맑았음 좋겠다	0
크리스마스에 눈 오면 좋겠다	흐아 다음주는 맑았으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	주말에 날씨 좋았으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	눈 왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	주말에도 맑았으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	우리는 눈 좀 많이 왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	겨울왔으면 좋겠다	0
크리스마스에 눈 오면 좋겠다	여름도 가버렸으면 좋겠어	0
밥 사줘	밥좀 사줘	1
밥 사줘	야 밥 사줘	1
밥 사줘	밥 한번 사줘	1
밥 사줘	밥은 사줘	1
밥 사줘	샌드위치 사죠	<
밥 사줘	밥 밥사줘	1
밥 사줘	밥이나 사줘	1
밥 사줘	도시락 사줘	<
밥 사줘	밥사주	1
밥 사줘	햄버거 사줘	<
밥 사줘	밥사줄테니 먹어	0
밥 사줘	밥사주망	0
밥 사줘	만두 사다줘	<
밥 사줘	나 우동 사줘	<
밥 사줘	나 밥버거 사줘	<
밥 사줘	밥주세	.
밥 사줘	밥이나 사달라고해	0
밥 사줘	나 저녁사줘	<
밥 사줘	과자 사줘	0
밥 사줘	밥 가져가래	0
쓸데없는 소리 하지 마요	꼭 쓸데없는 소리를 해요	0
쓸데없는 소리 하지 마요	그런소리 함부로 하지마요	
쓸데없는 소리 하지 마요	이상한 소리 하지마요	0
쓸데없는 소리 하지 마요	있으니 그런소리하지말아요	
쓸데없는 소리 하지 마요	그렇게 비관하지 말아요	0
쓸데없는 소리 하지 마요	딴소리하지마여	0
쓸데없는 소리 하지 마요	그런 소리 하지 마요	
쓸데없는 소리 하지 마요	따지지말아요	0
쓸데없는 소리 하지 마요	삐딱하게 받아들이지마요	0
쓸데없는 소리 하지 마요	절 짜증나게 하지말아요	0
쓸데없는 소리 하지 마요	그런식으로 부치지 말아요	0
쓸데없는 소리 하지 마요	일일히 의미부여하지마요	0
쓸데없는 소리 하지 마요	아 자꾸 몰아가지마요	0
쓸데없는 소리 하지 마요	솔직히 그거 하지마용	0
쓸데없는 소리 하지 마요	자꾸 그런 얘기하지마세요	
쓸데없는 소리 하지 마요	이런말하지마요	
쓸데없는 소리 하지 마요	그런 말 하지 마요	
쓸데없는 소리 하지 마요	한마디도 하지 마요	0
쓸데없는 소리 하지 마요	개똥같은 소리하지마요	0
쓸데없는 소리 하지 마요	그런 말하지마요	
수학 어렵네요	미적분 완전 어려워요	<
수학 어렵네요	전공은 역시 어려워요	0
수학 어렵네요	모의고사 진짜 어렵대요	0
수학 어렵네요	선대너무 어려워요	<
수학 어렵네요	수능보다 어렵네요	0
수학 어렵네요	수학은 넘 어려운거같아요	1
수학 어렵네요	논술 많이 어렵죠	0
수학 어렵네요	고등학교 수학 엄청 어렵죠	0
수학 어렵네요	숙제가 엄청 어렵네요	0
수학 어렵네요	컴활 나름 어렵네요	0
수학 어렵네요	수업내용도 어려워요	0
수학 어렵네요	너무 어려워 콘티가	0
수학 어렵네요	수학도 어렵네	<
수학 어렵네요	샘 문제 너무 어려워요	0
수학 어렵네요	경제학도다워요	0
수학 어렵네요	조금 한국 수학 완전 어려워요	<
수학 어렵네요	수학어렵네	1
수학 어렵네요	어려워요 공부가	0
수학 어렵네요	영어숙제어려워요	0
수학 어렵네요	수학도 모르겠어요	0
너가 나보다 똑똑한 것 같아	막 나보다 똑똑한거같아	
너가 나보다 똑똑한 것 같아	니똑똑한거같아	
너가 나보다 똑똑한 것 같아	너 되게 똑똑해	
너가 나보다 똑똑한 것 같아	내가 너보다 더 똑똑한거 같은데	0
너가 나보다 똑똑한 것 같아	너가 똑똑한 거야	
너가 나보다 똑똑한 것 같아	너가 더 똑똑해	
너가 나보다 똑똑한 것 같아	난 너무 똑똑한것같아	0
너가 나보다 똑똑한 것 같아	사실 나 되게 똑똑해	0
너가 나보다 똑똑한 것 같아	아 너가 더 똑똑해	
너가 나보다 똑똑한 것 같아	너 천재같아	
너가 나보다 똑똑한 것 같아	네가 더 똑똑해	
너가 나보다 똑똑한 것 같아	너는 나보다 똑똑하니깐	
너가 나보다 똑똑한 것 같아	나 그렇게 똑똑하지 않아	
너가 나보다 똑똑한 것 같아	너 엄청 똑똑하다	
너가 나보다 똑똑한 것 같아	니가 더 똑똑해	
너가 나보다 똑똑한 것 같아	나 진짜 똑똑해	0
너가 나보다 똑똑한 것 같아	나보다 더 잘아는거같아	
너가 나보다 똑똑한 것 같아	내직감이 더 잘맞아	0
너가 나보다 똑똑한 것 같아	반면넌똑똑해	
너가 나보다 똑똑한 것 같아	니앞에서 되게 똑똑한척하는거같다	0
혈액형이 뭐예요?	혈액형 뭐에요?	1
혈액형이 뭐예요?	혈액형이 뭐지요?	1
혈액형이 뭐예요?	혈액형이 뭔데요?	1
혈액형이 뭐예요?	근데 혈액형이 뭐에요?	1
혈액형이 뭐예요?	형 혈액형은 뭐예요?	1
혈액형이 뭐예요?	혈액형 뭔데요	1
혈액형이 뭐예요?	혈액형은뭐예요	1
혈액형이 뭐예요?	혈액형이 뭐에용?	1
혈액형이 뭐예요?	혈액형뭐세여?	1
혈액형이 뭐예요?	제 혈액형은 뭘까요?	0
혈액형이 뭐예요?	그 특정 혈액형이 뭐야?	0
혈액형이 뭐예요?	무슨 혈액형 이야 하는데요?	0
혈액형이 뭐예요?	제 별명이 뭔지 아세요?	0
혈액형이 뭐예요?	너 혈액형이 뭐야?	1
혈액형이 뭐예요?	아아 혈액형뭐에요? 급궁금	1
혈액형이 뭐예요?	선배님은 무슨 혈액형이세요?	1
혈액형이 뭐예요?	나는 혈액형 뭐게	0
혈액형이 뭐예요?	신기하오 혈액형은 뭐요?	<
혈액형이 뭐예요?	암요 혈액형 뭐야?	<
혈액형이 뭐예요?	형제 혈액형이 뭐죠	1
알았어요	알았어 요	1
알았어요	어 알았어요	1
알았어요	알았어여	1
알았어요	으 알았어요	1
알았어요	알았어요 히	1
알았어요	에 알겠어요	1
알았어요	알겠아요	.
알았어요	알았어요 하	1
알았어요	알겠어어 요	.
알았어요	알았알았어요	1
알았어요	알겠어 여	1
알았어요	엥 알겠어요	1
알았어요	앗 알겠어요	1
알았어요	알았어 알았어요	1
알았어요	알겠다 알겠어요	1
알았어요	네네 알았어요	1
알았어요	알겠어요 어	.
알았어요	엥 알았어요	1
알았어요	알았어요 알았어요	1
알았어요	알았어 그래요	<
지금은 시간 안돼요	지금은 시간이 되요	0
지금은 시간 안돼요	지금은 시간이 안되용	1
지금은 시간 안돼요	지금 시간이 되요	0
지금은 시간 안돼요	이시간엔 안되요	0
지금은 시간 안돼요	그 시간은 난 안돼요	0
지금은 시간 안돼요	지금시간에는 요	0
지금은 시간 안돼요	오늘은 시간 안돼요	0
지금은 시간 안돼요	지금 시간 되요	0
지금은 시간 안돼요	세시간은 안돼요	0
지금은 시간 안돼요	N시간도 안돼요	0
지금은 시간 안돼요	시간이 안되요	
지금은 시간 안돼요	아님 시간이 안되요	
지금은 시간 안돼요	그렇게 늦게는 안되요	0
지금은 시간 안돼요	시간이 없져요	0
지금은 시간 안돼요	지금은 시간 안되	1
지금은 시간 안돼요	오늘은 그럴시간이 안되요	0
지금은 시간 안돼요	지금 시간 많아요	0
지금은 시간 안돼요	시간 없어요 오늘	0
지금은 시간 안돼요	시간은 기다려주지 않아요	0
지금은 시간 안돼요	그럴 시간은 안되요	
나 승진했다	나 승진했으	1
나 승진했다	난열번다했다	0
나 승진했다	으 나 연봉협상했어	0
나 승진했다	나 취직했다	0
나 승진했다	나 연봉협상함	0
나 승진했다	승진했어	1
나 승진했다	나 미팅 진행 비용 받았다	0
나 승진했다	승진완료	1
나 승진했다	나반려됐음	0
나 승진했다	연봉협상끝	0
나 승진했다	그래 나승진함	1
나 승진했다	난 심사하게 생겼다	0
나 승진했다	난 신입인 것이었다	0
나 승진했다	아 나 장기입사했다	0
나 승진했다	난 대출잡았다	0
나 승진했다	개발렸다	0
나 승진했다	나 미팅은 세번이나 했다	0
나 승진했다	나근로계약서쓴 다	0
나 승진했다	난 퇴사함	0
나 승진했다	연봉도올랐다 신나	0
사람은 왜 사는걸까?	사람들은 왜사는걸까	1
사람은 왜 사는걸까?	사람 사는게 뭐 있니?	0
사람은 왜 사는걸까?	수퍼딸은 왜 그런사람 만나?	0
사람은 왜 사는걸까?	왜 타겟이 되는거지?	0
사람은 왜 사는걸까?	왜사는걸까	0
사람은 왜 사는걸까?	왜 사는걸까 난	0
사람은 왜 사는걸까?	아 우리나라 사람들은 왜 이럴까?	0
사람은 왜 사는걸까?	나는 왜 일산에 사는걸까	0
사람은 왜 사는걸까?	누가 잘사는대?	0
사람은 왜 사는걸까?	근데 친구 왜 같이 살어?	0
사람은 왜 사는걸까?	근데 왜 롱디래?	0
사람은 왜 사는걸까?	부산애들은 왜그러냐?	0
사람은 왜 사는걸까?	왜 반지하에 살어?	0
사람은 왜 사는걸까?	살구가뭐지?	0
사람은 왜 사는걸까?	왜 다른사람인생에 끼어들려하지?	0
사람은 왜 사는걸까?	근데 왜 사람 죽음?	0
사람은 왜 사는걸까?	왜사는지 모르지?	0
사람은 왜 사는걸까?	요즘 시대가 어떤 시댄데	0
사람은 왜 사는걸까?	근데 백변이 왜?	0
사람은 왜 사는걸까?	근데 왜 임시거처에살아?	0
밥은 먹었어?	밥은 먹었었어?	1
밥은 먹었어?	밥은 먹렀어?	1
밥은 먹었어?	밥 은 먹었어?	1
밥은 먹었어?	밥은 먹고 먹었어?	.
밥은 먹었어?	밥은 었어?	.
밥은 먹었어?	밥은 또 먹었어?	
밥은 먹었어?	밥은 먹었나?	1
밥은 먹었어?	으 밥은 먹었어?	1
밥은 먹었어?	밥은 먹었아?	1
밥은 먹었어?	밥은 먹었?어	.
밥은 먹었어?	밥은 무거써?	1
밥은 먹었어?	밥은 싸갔어?	0
밥은 먹었어?	밥은 왔어?	0
